Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786266647,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786266648,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786266649,60,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786266650,90,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786266651,120,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786266652,150,,Aggregated,0.000000,0.000000,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,30,30,4132.108926773071,4153.278303146362,4132.108926773071,4189.055442810059,0.0
1786266654,210,,Aggregated,0.000000,0.000000,4100,4100,4200,4200,4200,4200,4200,4200,4200,4200,4200,60,60,4100,4140.881089369456,4091.2954807281494,4189.055442810059,0.0
1786266655,240,,Aggregated,0.000000,0.000000,4100,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,90,90,4100,4160.14433172014,4091.2954807281494,4238.250970840454,0.0
1786266656,270,,Aggregated,5.000000,5.000000,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,4300,120,120,4200,4172.655860582988,4091.2954807281494,4268.22566986084,0.0
1786266657,300,,Aggregated,8.571429,8.571429,4100,4200,4200,4200,4200,4300,4300,4300,4300,4300,4300,150,150,4100,4163.079565366109,4091.2954807281494,4268.22566986084,0.0
1786266658,330,,Aggregated,11.250000,11.250000,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,4300,180,180,4200,4168.496031231351,4091.2954807281494,4268.22566986084,0.0
1786266659,360,,Aggregated,13.333333,13.333333,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,210,210,4200,4166.855482828049,4091.2954807281494,4268.22566986084,0.0
1786266660,390,,Aggregated,18.000000,18.000000,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,4300,264,264,4200,4168.648372996937,4072.8468894958496,4274.003505706787,0.0
1786266661,420,,Aggregated,21.000000,21.000000,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,284,284,4200,4166.63052582405,4072.8468894958496,4274.003505706787,0.0
1786266662,450,,Aggregated,24.000000,24.000000,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,319,319,4200,4163.588200990683,4072.8468894958496,4274.003505706787,0.0
1786266663,480,,Aggregated,27.000000,27.000000,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,339,339,4200,4163.658751850635,4072.8468894958496,4274.003505706787,0.0
1786266664,510,,Aggregated,30.000000,30.000000,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,390,390,4200,4162.468972572913,4072.8468894958496,4274.003505706787,0.0
1786266665,540,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,420,420,4100,4158.0048657598945,4072.8468894958496,4274.003505706787,0.0
1786266666,570,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,450,450,4100,4155.728486378987,4072.8468894958496,4274.003505706787,0.0
1786266667,600,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,480,480,4100,4151.85570170482,4072.8468894958496,4274.003505706787,0.0
1786266668,630,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,503,503,4100,4152.260006303579,4072.8468894958496,4274.003505706787,0.0
1786266669,660,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,540,540,4100,4152.139321962993,4072.8468894958496,4274.003505706787,0.0
1786266670,690,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,570,570,4100,4150.585362367463,4072.8468894958496,4274.003505706787,0.0
1786266671,720,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,600,600,4100,4149.600030183792,4072.8468894958496,4274.003505706787,0.0
1786266672,750,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,623,623,4100,4150.367904819225,4072.8468894958496,4274.003505706787,0.0
1786266673,780,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,646,646,4100,4151.149472585034,4072.8468894958496,4274.003505706787,0.0
1786266674,810,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4300,4300,4300,4300,4300,690,690,4100,4151.044165224269,4072.8468894958496,4274.003505706787,0.0
1786266675,840,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,720,720,4100,4150.682160920567,4072.8468894958496,4274.003505706787,0.0
1786266676,870,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,750,750,4100,4150.632541338603,4072.8468894958496,4274.003505706787,0.0
1786266677,900,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,778,778,4100,4150.64125441034,4072.8468894958496,4274.003505706787,0.0
1786266678,930,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,810,810,4100,4150.521680455149,4072.8468894958496,4274.003505706787,0.0
1786266679,960,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,840,840,4100,4149.598696969804,4072.8468894958496,4274.003505706787,0.0
1786266680,990,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,870,870,4100,4148.704188171474,4072.8468894958496,4274.003505706787,0.0
1786266681,1000,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,900,900,4100,4149.201269679599,4072.8468894958496,4274.003505706787,0.0
1786266682,1000,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,922,922,4100,4149.085493253265,4072.8468894958496,4274.003505706787,0.0
1786266683,1000,,Aggregated,30.000000,30.000000,4100,4200,4200,4200,4200,4200,4200,4300,4300,4300,4300,960,960,4100,4148.800148814917,4072.8468894958496,4274.003505706787,0.0
