Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786263382,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786263383,25,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786263384,25,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786263385,25,,Aggregated,0.000000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,25,0,2167.0942306518555,2143.642292022705,2037.750005722046,2167.0942306518555,0.0
1786263386,25,,Aggregated,0.000000,0.000000,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,31,0,2167.0942306518555,2004.5672385923324,1272.977352142334,2167.0942306518555,30.580645161290324
1786263387,25,,Aggregated,8.333333,0.000000,2200,2200,2400,2500,2800,2900,3000,3000,3000,3000,3000,63,0,2200,2191.9110010540676,1272.977352142334,2999.147415161133,105.96825396825396
1786263388,25,,Aggregated,6.750000,0.000000,2200,2200,2700,2700,3000,3100,3400,3400,3400,3400,3400,95,0,2200,2089.509025372957,930.8590888977051,3419.790029525757,133.81052631578947
1786263389,25,,Aggregated,9.400000,0.000000,1800,2200,2200,2400,2900,3000,3200,3400,3400,3400,3400,135,0,1800,1610.1985030704075,83.37092399597168,3419.790029525757,154.35555555555555
1786263390,25,,Aggregated,12.166667,0.000000,1500,2200,2200,2200,2900,3000,3200,3400,3400,3400,3400,143,0,1500,1530.338085614718,68.34673881530762,3419.790029525757,155.83216783216784
1786263391,25,,Aggregated,15.857143,0.000000,1300,2100,2200,2200,2800,3000,3200,3400,3400,3400,3400,169,0,1300,1473.1009175791544,68.34673881530762,3419.790029525757,157.40828402366864
1786263392,25,,Aggregated,17.625000,0.000000,1300,2100,2200,2200,2800,3000,3200,3400,3400,3400,3400,179,0,1300,1460.1337883059539,68.34673881530762,3419.790029525757,158.22346368715083
1786263393,25,,Aggregated,15.888889,0.000000,1500,2000,2200,2200,2700,3000,3100,3200,3400,3400,3400,209,0,1500,1472.7585829045784,68.34673881530762,3419.790029525757,161.8755980861244
1786263394,25,,Aggregated,17.300000,0.000000,1500,1800,2100,2200,2600,2900,3100,3200,3400,3400,3400,243,0,1500,1449.1179676212892,68.34673881530762,3419.790029525757,164.79012345679013
1786263395,25,,Aggregated,18.700000,0.000000,1300,1800,2100,2200,2600,2900,3000,3200,3400,3400,3400,277,0,1300,1388.8793680211697,68.34673881530762,3419.790029525757,166.73646209386283
1786263396,25,,Aggregated,21.700000,0.000000,1100,1600,2000,2100,2400,2800,3000,3200,3400,3400,3400,309,0,1100,1265.8419848259985,56.76007270812988,3419.790029525757,167.6440129449838
1786263397,25,,Aggregated,21.800000,0.000000,1100,1500,2000,2100,2400,2800,3000,3200,3400,3400,3400,315,0,1100,1254.5937697092693,56.76007270812988,3419.790029525757,167.46031746031747
1786263398,25,,Aggregated,26.400000,0.000000,1100,1500,1800,2100,2400,2800,3000,3200,3400,3400,3400,357,0,1100,1258.3784950213605,56.76007270812988,3419.790029525757,167.52380952380952
1786263399,25,,Aggregated,26.200000,0.000000,1100,1500,1800,2000,2200,2700,3000,3200,3400,3400,3400,395,0,1100,1189.570352095592,56.76007270812988,3419.790029525757,168.55696202531647
1786263400,25,,Aggregated,24.400000,0.000000,1000,1500,1800,2000,2200,2700,3000,3100,3400,3400,3400,405,0,1000,1169.7399469069492,56.76007270812988,3419.790029525757,168.46913580246914
1786263401,25,,Aggregated,25.000000,0.000000,1000,1500,1700,1800,2200,2700,3000,3100,3400,3400,3400,449,0,1000,1146.5496305367994,56.76007270812988,3419.790029525757,168.69042316258353
1786263402,25,,Aggregated,25.600000,0.000000,980,1500,1700,1800,2200,2700,3000,3100,3400,3400,3400,459,0,980,1134.5541098019137,56.76007270812988,3419.790029525757,168.61002178649238
1786263403,25,,Aggregated,26.800000,0.000000,960,1500,1700,1800,2200,2600,3000,3100,3400,3400,3400,491,0,960,1123.5519946228462,56.76007270812988,3419.790029525757,168.77393075356414
1786263404,25,,Aggregated,28.000000,0.000000,990,1500,1700,1800,2200,2600,3000,3000,3400,3400,3400,505,0,990,1137.1177885792042,56.76007270812988,3419.790029525757,169.44554455445544
