Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786263439,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786263440,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786263441,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1786263442,100,,Aggregated,0.000000,0.000000,2400,2400,2400,2500,2900,3000,3000,3000,3000,3000,3000,54,0,2400,2422.0590591430664,2095.2610969543457,2983.2544326782227,0.0
1786263443,100,,Aggregated,0.000000,0.000000,2400,2500,3000,3800,3900,3900,4000,4000,4000,4000,4000,71,0,2400,2754.307139087731,2095.2610969543457,3976.5756130218506,0.0
1786263444,100,,Aggregated,0.000000,0.000000,3000,3900,4000,4100,4100,4200,4200,4200,4200,4200,4200,100,0,2900,3146.2188243865967,2095.2610969543457,4192.3277378082275,0.0
1786263445,100,,Aggregated,13.750000,0.000000,3000,3900,4000,4000,4100,4200,4200,4200,4200,4200,4200,108,0,3000,3171.8080551535995,2095.2610969543457,4192.3277378082275,11.703703703703704
1786263446,100,,Aggregated,20.000000,0.000000,3500,3900,4000,4100,4200,4400,4600,4600,4600,4600,4600,120,0,3500,3271.632319688797,2095.2610969543457,4635.058164596558,26.333333333333332
1786263447,100,,Aggregated,16.666667,0.000000,3800,4000,4100,4100,4300,4600,5100,5400,5400,5400,5400,128,0,3700,3371.0174430161715,2095.2610969543457,5375.190496444702,35.4375
1786263448,100,,Aggregated,15.428571,0.000000,3800,4100,4200,4200,4900,5100,6200,6400,6400,6400,6400,146,0,3800,3570.37102359615,2095.2610969543457,6429.534673690796,52.082191780821915
1786263449,100,,Aggregated,15.428571,0.000000,3900,4100,4200,4500,5100,6100,6400,6800,6800,6800,6800,156,0,3900,3709.099803215418,2095.2610969543457,6774.239063262939,61.02564102564103
1786263450,100,,Aggregated,15.750000,0.000000,4000,4200,4900,5200,6800,7700,7900,8100,8100,8100,8100,180,0,4000,4104.434019989438,1161.8123054504395,8086.369276046753,75.58888888888889
1786263451,100,,Aggregated,15.600000,0.000000,4100,4600,5200,6100,7400,7800,8000,8100,8100,8100,8100,194,0,4100,4347.301635545554,1161.8123054504395,8086.369276046753,82.69072164948453
1786263452,100,,Aggregated,18.000000,0.000000,4200,5200,7100,7500,8100,9800,10000,10000,11000,11000,11000,224,0,4200,4922.395052654402,1161.8123054504395,10723.043203353882,96.27678571428571
1786263453,100,,Aggregated,18.400000,0.000000,4200,5400,7100,7500,8200,9800,10000,10000,11000,11000,11000,226,0,4200,4961.924636258488,1161.8123054504395,10723.043203353882,96.82300884955752
1786263454,100,,Aggregated,17.100000,0.000000,4200,6100,7400,7700,9800,10000,12000,12000,12000,12000,12000,256,0,4200,5243.5840694233775,1139.488697052002,12169.188499450684,107.984375
1786263455,100,,Aggregated,16.900000,0.000000,4200,6100,7300,7700,10000,11000,12000,12000,12000,12000,12000,286,0,4200,5286.817634855951,1134.0975761413574,12169.188499450684,118.27272727272727
1786263456,100,,Aggregated,16.900000,0.000000,4200,6100,7300,7700,10000,11000,12000,12000,12000,12000,12000,286,0,4200,5286.817634855951,1134.0975761413574,12169.188499450684,118.27272727272727
1786263457,100,,Aggregated,15.600000,0.000000,4200,6200,7400,7800,10000,12000,15000,15000,15000,15000,15000,300,0,4200,5418.659177621205,801.7251491546631,14984.530687332153,120.5
1786263458,100,,Aggregated,17.800000,0.000000,4500,6400,7500,8000,11000,12000,15000,16000,16000,16000,16000,330,0,4500,5741.424850261573,801.7251491546631,15897.348642349243,127.68484848484849
1786263459,100,,Aggregated,17.000000,0.000000,4900,6700,7700,8200,11000,15000,16000,17000,18000,18000,18000,354,0,4900,5973.452830045237,801.7251491546631,17790.507316589355,132.66666666666666
1786263460,100,,Aggregated,19.000000,0.000000,5000,6800,7900,9300,12000,15000,17000,18000,18000,18000,18000,372,0,4900,6219.749532720094,801.7251491546631,18053.597450256348,134.68279569892474
1786263461,100,,Aggregated,17.800000,0.000000,5100,7200,8200,9500,12000,16000,17000,18000,19000,19000,19000,400,0,5100,6381.977363824844,801.7251491546631,19284.998178482056,139.045
1786263462,100,,Aggregated,18.000000,0.000000,5100,7200,8200,9700,13000,16000,18000,19000,20000,20000,20000,412,0,5100,6536.475468029096,801.7251491546631,20263.295650482178,139.59708737864077
1786263463,100,,Aggregated,18.000000,0.000000,5100,7200,8200,9700,13000,16000,18000,19000,20000,20000,20000,414,0,5100,6516.816222149393,801.7251491546631,20263.295650482178,139.68599033816426
